model,optimal_p,b_count,answer
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,1
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,40.0,1500,0
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,0
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,0
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,0
moonshotai/kimi-k2-0905,60.0,667,0
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,0
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,0
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,0
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,0
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,60.0,667,1
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,1
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,1.0,99000,0
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
moonshotai/kimi-k2-0905,99.0,10,1
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,49.0,1041,0
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,0
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,0
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,0
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,0
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,0
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,0
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,0
qwen/qwen3-vl-8b-instruct,51.0,510,0
qwen/qwen3-vl-8b-instruct,51.0,510,0
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,0
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
qwen/qwen3-vl-8b-instruct,51.0,510,1
